Date and Time (UTC), Unix Timestamp (UTC), ID, Data, Protocol, SNR, Receiver
2023-06-15T12:57:42.377Z,1686833862.377,36,9,S256-69kHz,33,000632
2023-06-15T12:57:42.370Z,1686833862.370,36,9,S256-71kHz,16,000022
2023-06-15T12:57:42.369Z,1686833862.369,36,9,S256-69kHz,48,000022
2023-06-15T12:57:42.369Z,1686833862.369,36,9,S256-67kHz,13,000022
2023-06-15T12:57:32.382Z,1686833852.382,36,9,S256-69kHz,34,000047
2023-06-15T12:57:32.377Z,1686833852.377,36,9,S256-69kHz,29,000632
2023-06-15T12:57:32.369Z,1686833852.369,36,9,S256-69kHz,50,000022
2023-06-15T12:57:32.369Z,1686833852.369,36,9,S256-71kHz,18,000022
2023-06-15T12:57:32.369Z,1686833852.369,36,9,S256-67kHz,13,000022
2023-06-15T12:57:22.381Z,1686833842.381,36,9,S256-69kHz,36,000047
2023-06-15T12:57:22.377Z,1686833842.377,36,9,S256-69kHz,30,000632
2023-06-15T12:57:22.369Z,1686833842.369,36,9,S256-69kHz,46,000022
2023-06-15T12:57:22.369Z,1686833842.369,36,9,S256-71kHz,17,000022
2023-06-15T12:57:22.369Z,1686833842.369,36,9,S256-67kHz,14,000022
2023-06-15T12:57:12.382Z,1686833832.382,36,9,S256-69kHz,34,000047
2023-06-15T12:57:12.376Z,1686833832.376,36,9,S256-69kHz,34,000632
2023-06-15T12:57:12.369Z,1686833832.369,36,9,S256-69kHz,47,000022
2023-06-15T12:57:12.369Z,1686833832.369,36,9,S256-71kHz,17,000022
2023-06-15T12:57:12.369Z,1686833832.369,36,9,S256-67kHz,14,000022
2023-06-15T12:57:02.382Z,1686833822.382,36,9,S256-69kHz,34,000047
2023-06-15T12:57:02.377Z,1686833822.377,36,9,S256-69kHz,31,000632
2023-06-15T12:57:02.370Z,1686833822.370,36,9,S256-69kHz,48,000022
2023-06-15T12:56:52.382Z,1686833812.382,36,9,S256-69kHz,37,000047
2023-06-15T12:56:52.376Z,1686833812.376,36,9,S256-69kHz,35,000632
2023-06-15T12:56:42.382Z,1686833802.382,36,9,S256-69kHz,38,000047
2023-06-15T12:56:42.376Z,1686833802.376,36,9,S256-69kHz,38,000632
2023-06-15T12:56:42.370Z,1686833802.370,36,9,S256-69kHz,48,000022
2023-06-15T12:56:42.370Z,1686833802.370,36,9,S256-67kHz,13,000022
2023-06-15T12:56:32.381Z,1686833792.381,36,9,S256-69kHz,36,000047
2023-06-15T12:56:32.376Z,1686833792.376,36,9,S256-69kHz,36,000632
2023-06-15T12:56:32.369Z,1686833792.369,36,9,S256-69kHz,50,000022
2023-06-15T12:56:32.369Z,1686833792.369,36,9,S256-71kHz,20,000022
2023-06-15T12:56:32.369Z,1686833792.369,36,9,S256-67kHz,16,000022
2023-06-15T12:56:22.382Z,1686833782.382,36,9,S256-69kHz,35,000047
2023-06-15T12:56:22.376Z,1686833782.376,36,9,S256-69kHz,29,000632
2023-06-15T12:56:22.370Z,1686833782.370,36,9,S256-69kHz,49,000022
2023-06-15T12:56:22.370Z,1686833782.370,36,9,S256-67kHz,9,000022
2023-06-15T12:56:12.381Z,1686833772.381,36,9,S256-69kHz,31,000047
2023-06-15T12:56:12.375Z,1686833772.375,36,9,S256-69kHz,32,000632
2023-06-15T12:56:12.370Z,1686833772.370,36,9,S256-71kHz,16,000022
2023-06-15T12:56:12.370Z,1686833772.370,36,9,S256-67kHz,10,000022
2023-06-15T12:56:12.369Z,1686833772.369,36,9,S256-69kHz,49,000022
2023-06-15T12:56:02.382Z,1686833762.382,36,9,S256-69kHz,33,000047
2023-06-15T12:56:02.375Z,1686833762.375,36,9,S256-69kHz,30,000632
2023-06-15T12:56:02.370Z,1686833762.370,36,9,S256-69kHz,49,000022
2023-06-15T12:55:52.382Z,1686833752.382,36,9,S256-69kHz,30,000047
2023-06-15T12:55:52.376Z,1686833752.376,36,9,S256-69kHz,30,000632
2023-06-15T12:55:52.371Z,1686833752.371,36,9,S256-69kHz,50,000022
2023-06-15T12:55:52.371Z,1686833752.371,36,9,S256-71kHz,18,000022
2023-06-15T12:55:52.371Z,1686833752.371,36,9,S256-67kHz,11,000022
2023-06-15T12:55:42.382Z,1686833742.382,36,9,S256-69kHz,33,000047
2023-06-15T12:55:42.375Z,1686833742.375,36,9,S256-69kHz,31,000632
2023-06-15T12:55:42.372Z,1686833742.372,36,9,S256-67kHz,9,000022
2023-06-15T12:55:42.370Z,1686833742.370,36,9,S256-69kHz,47,000022
2023-06-15T12:55:42.370Z,1686833742.370,36,9,S256-71kHz,19,000022
2023-06-15T12:55:32.382Z,1686833732.382,36,9,S256-69kHz,36,000047
2023-06-15T12:55:32.375Z,1686833732.375,36,9,S256-69kHz,34,000632
2023-06-15T12:55:32.371Z,1686833732.371,36,9,S256-69kHz,49,000022
2023-06-15T12:55:32.371Z,1686833732.371,36,9,S256-71kHz,16,000022
2023-06-15T12:55:32.371Z,1686833732.371,36,9,S256-67kHz,10,000022
2023-06-15T12:55:22.382Z,1686833722.382,36,10,S256-69kHz,35,000047
2023-06-15T12:55:22.375Z,1686833722.375,36,10,S256-69kHz,34,000632
2023-06-15T12:55:22.371Z,1686833722.371,36,10,S256-67kHz,12,000022
2023-06-15T12:55:22.370Z,1686833722.370,36,10,S256-69kHz,48,000022
2023-06-15T12:55:12.381Z,1686833712.381,36,10,S256-69kHz,37,000047
2023-06-15T12:55:12.375Z,1686833712.375,36,10,S256-69kHz,32,000632
2023-06-15T12:55:12.371Z,1686833712.371,36,10,S256-69kHz,43,000022
2023-06-15T12:55:12.371Z,1686833712.371,36,10,S256-71kHz,16,000022
2023-06-15T12:55:12.371Z,1686833712.371,36,10,S256-67kHz,11,000022
2023-06-15T12:55:02.382Z,1686833702.382,36,10,S256-69kHz,33,000047
2023-06-15T12:55:02.375Z,1686833702.375,36,10,S256-69kHz,30,000632
2023-06-15T12:55:02.371Z,1686833702.371,36,10,S256-69kHz,43,000022
2023-06-15T12:55:02.371Z,1686833702.371,36,10,S256-67kHz,12,000022
2023-06-15T12:54:52.382Z,1686833692.382,36,10,S256-69kHz,30,000047
2023-06-15T12:54:52.375Z,1686833692.375,36,10,S256-69kHz,29,000632
2023-06-15T12:54:52.371Z,1686833692.371,36,10,S256-69kHz,44,000022
2023-06-15T12:54:52.371Z,1686833692.371,36,10,S256-71kHz,20,000022
2023-06-15T12:54:42.382Z,1686833682.382,36,11,S256-69kHz,31,000047
2023-06-15T12:54:42.374Z,1686833682.374,36,11,S256-69kHz,38,000632
2023-06-15T12:54:42.371Z,1686833682.371,36,11,S256-69kHz,41,000022
2023-06-15T12:54:32.383Z,1686833672.383,36,11,S256-69kHz,34,000047
2023-06-15T12:54:32.374Z,1686833672.374,36,11,S256-69kHz,32,000632
2023-06-15T12:54:32.372Z,1686833672.372,36,11,S256-69kHz,53,000022
2023-06-15T12:54:32.372Z,1686833672.372,36,11,S256-71kHz,21,000022
2023-06-15T12:54:32.372Z,1686833672.372,36,11,S256-67kHz,14,000022
2023-06-15T12:54:22.382Z,1686833662.382,36,13,S256-69kHz,40,000047
2023-06-15T12:54:22.374Z,1686833662.374,36,13,S256-69kHz,31,000632
2023-06-15T12:54:22.371Z,1686833662.371,36,13,S256-69kHz,43,000022
2023-06-15T12:54:22.371Z,1686833662.371,36,13,S256-71kHz,21,000022
2023-06-15T12:54:12.381Z,1686833652.381,36,12,S256-69kHz,34,000047
2023-06-15T12:54:12.373Z,1686833652.373,36,12,S256-69kHz,37,000632
2023-06-15T12:54:12.371Z,1686833652.371,36,12,S256-69kHz,46,000022
2023-06-15T12:54:12.371Z,1686833652.371,36,12,S256-71kHz,19,000022
2023-06-15T12:54:02.382Z,1686833642.382,36,5,S256-69kHz,28,000047
2023-06-15T12:54:02.373Z,1686833642.373,36,5,S256-69kHz,40,000632
2023-06-15T12:54:02.373Z,1686833642.373,36,5,S256-71kHz,18,000022
2023-06-15T12:54:02.372Z,1686833642.372,36,5,S256-69kHz,47,000022
2023-06-15T12:54:02.372Z,1686833642.372,36,5,S256-67kHz,11,000022
2023-06-15T12:53:52.383Z,1686833632.383,36,5,S256-69kHz,38,000047
2023-06-15T12:53:52.373Z,1686833632.373,36,5,S256-69kHz,35,000632
2023-06-15T12:53:42.386Z,1686833622.386,36,5,S256-69kHz,32,000047
2023-06-15T12:53:42.373Z,1686833622.373,36,5,S256-69kHz,44,000022
2023-06-15T12:53:42.373Z,1686833622.373,36,5,S256-67kHz,7,000022
2023-06-15T12:53:42.371Z,1686833622.371,36,5,S256-69kHz,37,000632
2023-06-15T12:53:32.388Z,1686833612.388,36,5,S256-69kHz,29,000047
2023-06-15T12:53:32.373Z,1686833612.373,36,5,S256-69kHz,47,000022
2023-06-15T12:53:32.373Z,1686833612.373,36,5,S256-67kHz,6,000022
2023-06-15T12:53:32.371Z,1686833612.371,36,5,S256-69kHz,40,000632
2023-06-15T12:53:22.389Z,1686833602.389,36,9,S256-69kHz,27,000047
2023-06-15T12:53:22.374Z,1686833602.374,36,9,S256-69kHz,46,000022
2023-06-15T12:53:22.374Z,1686833602.374,36,9,S256-71kHz,15,000022
2023-06-15T12:53:22.369Z,1686833602.369,36,9,S256-69kHz,33,000632
2023-06-15T12:53:12.392Z,1686833592.392,36,9,S256-69kHz,30,000047
2023-06-15T12:53:12.373Z,1686833592.373,36,9,S256-69kHz,44,000022
2023-06-15T12:53:02.373Z,1686833582.373,36,9,S256-69kHz,48,000022
2023-06-15T12:53:02.373Z,1686833582.373,36,9,S256-71kHz,20,000022
2023-06-15T12:53:02.370Z,1686833582.370,36,9,S256-69kHz,31,000632
2023-06-15T12:52:52.390Z,1686833572.390,36,9,S256-69kHz,31,000047
2023-06-15T12:52:52.373Z,1686833572.373,36,9,S256-69kHz,49,000022
2023-06-15T12:52:52.373Z,1686833572.373,36,9,S256-71kHz,20,000022
2023-06-15T12:52:52.373Z,1686833572.373,36,9,S256-67kHz,10,000022
2023-06-15T12:52:52.370Z,1686833572.370,36,9,S256-69kHz,29,000632
2023-06-15T12:52:42.374Z,1686833562.374,36,9,S256-69kHz,45,000022
2023-06-15T12:52:32.390Z,1686833552.390,36,9,S256-69kHz,32,000047
2023-06-15T12:52:32.375Z,1686833552.375,36,9,S256-71kHz,17,000022
2023-06-15T12:52:32.374Z,1686833552.374,36,9,S256-69kHz,42,000022
2023-06-15T12:52:32.370Z,1686833552.370,36,9,S256-69kHz,22,000632
2023-06-15T12:52:22.390Z,1686833542.390,36,9,S256-69kHz,32,000047
2023-06-15T12:52:22.373Z,1686833542.373,36,9,S256-69kHz,41,000022
2023-06-15T12:52:22.373Z,1686833542.373,36,9,S256-67kHz,9,000022
2023-06-15T12:52:22.370Z,1686833542.370,36,9,S256-69kHz,29,000632
2023-06-15T12:52:12.390Z,1686833532.390,36,9,S256-69kHz,31,000047
2023-06-15T12:52:12.373Z,1686833532.373,36,9,S256-69kHz,39,000022
2023-06-15T12:52:12.369Z,1686833532.369,36,9,S256-69kHz,27,000632
2023-06-15T12:52:02.390Z,1686833522.390,36,9,S256-69kHz,31,000047
2023-06-15T12:52:02.373Z,1686833522.373,36,9,S256-69kHz,39,000022
2023-06-15T12:52:02.369Z,1686833522.369,36,9,S256-69kHz,28,000632
2023-06-15T12:51:52.391Z,1686833512.391,36,9,S256-69kHz,32,000047
2023-06-15T12:51:52.374Z,1686833512.374,36,9,S256-69kHz,39,000022
2023-06-15T12:51:52.369Z,1686833512.369,36,9,S256-69kHz,33,000632
2023-06-15T12:51:42.390Z,1686833502.390,36,9,S256-69kHz,36,000047
2023-06-15T12:51:42.373Z,1686833502.373,36,9,S256-69kHz,45,000022
2023-06-15T12:51:42.373Z,1686833502.373,36,9,S256-71kHz,15,000022
2023-06-15T12:51:42.369Z,1686833502.369,36,9,S256-69kHz,31,000632
2023-06-15T12:51:32.390Z,1686833492.390,36,9,S256-69kHz,35,000047
2023-06-15T12:51:32.374Z,1686833492.374,36,9,S256-69kHz,41,000022
2023-06-15T12:51:32.369Z,1686833492.369,36,9,S256-69kHz,34,000632
2023-06-15T12:51:22.390Z,1686833482.390,36,9,S256-69kHz,37,000047
2023-06-15T12:51:22.374Z,1686833482.374,36,9,S256-69kHz,44,000022
2023-06-15T12:51:22.373Z,1686833482.373,36,9,S256-71kHz,17,000022
2023-06-15T12:51:22.369Z,1686833482.369,36,9,S256-69kHz,33,000632
2023-06-15T12:51:12.391Z,1686833472.391,36,9,S256-69kHz,35,000047
2023-06-15T12:51:12.374Z,1686833472.374,36,9,S256-69kHz,44,000022
2023-06-15T12:51:12.374Z,1686833472.374,36,9,S256-71kHz,20,000022
2023-06-15T12:51:12.369Z,1686833472.369,36,9,S256-69kHz,33,000632
2023-06-15T12:51:02.391Z,1686833462.391,36,9,S256-69kHz,36,000047
2023-06-15T12:51:02.373Z,1686833462.373,36,9,S256-69kHz,44,000022
2023-06-15T12:51:02.373Z,1686833462.373,36,9,S256-71kHz,18,000022
2023-06-15T12:51:02.369Z,1686833462.369,36,9,S256-69kHz,36,000632
2023-06-15T12:50:52.391Z,1686833452.391,36,9,S256-69kHz,37,000047
2023-06-15T12:50:52.374Z,1686833452.374,36,9,S256-69kHz,46,000022
2023-06-15T12:50:52.374Z,1686833452.374,36,9,S256-71kHz,21,000022
2023-06-15T12:50:52.368Z,1686833452.368,36,9,S256-69kHz,32,000632
2023-06-15T12:50:42.392Z,1686833442.392,36,9,S256-69kHz,37,000047
2023-06-15T12:50:42.374Z,1686833442.374,36,9,S256-69kHz,39,000022
2023-06-15T12:50:42.368Z,1686833442.368,36,9,S256-69kHz,33,000632
2023-06-15T12:50:32.392Z,1686833432.392,36,9,S256-69kHz,36,000047
2023-06-15T12:50:32.374Z,1686833432.374,36,9,S256-69kHz,42,000022
2023-06-15T12:50:32.368Z,1686833432.368,36,9,S256-69kHz,34,000632
2023-06-15T12:50:22.391Z,1686833422.391,36,9,S256-69kHz,36,000047
2023-06-15T12:50:22.374Z,1686833422.374,36,9,S256-69kHz,47,000022
2023-06-15T12:50:22.368Z,1686833422.368,36,9,S256-69kHz,34,000632
2023-06-15T12:50:12.391Z,1686833412.391,36,9,S256-69kHz,37,000047
2023-06-15T12:50:12.373Z,1686833412.373,36,9,S256-69kHz,46,000022
2023-06-15T12:50:12.373Z,1686833412.373,36,9,S256-71kHz,14,000022
2023-06-15T12:50:12.373Z,1686833412.373,36,9,S256-67kHz,10,000022
2023-06-15T12:50:12.367Z,1686833412.367,36,9,S256-69kHz,35,000632
2023-06-15T12:50:02.391Z,1686833402.391,36,9,S256-69kHz,34,000047
2023-06-15T12:50:02.375Z,1686833402.375,36,9,S256-71kHz,14,000022
2023-06-15T12:50:02.374Z,1686833402.374,36,9,S256-69kHz,43,000022
2023-06-15T12:50:02.368Z,1686833402.368,36,9,S256-69kHz,37,000632
2023-06-15T12:49:52.392Z,1686833392.392,36,9,S256-69kHz,36,000047
2023-06-15T12:49:52.374Z,1686833392.374,36,9,S256-69kHz,42,000022
2023-06-15T12:49:52.368Z,1686833392.368,36,9,S256-69kHz,34,000632
2023-06-15T12:49:42.392Z,1686833382.392,36,9,S256-69kHz,37,000047
2023-06-15T12:49:42.374Z,1686833382.374,36,9,S256-69kHz,47,000022
2023-06-15T12:49:42.374Z,1686833382.374,36,9,S256-71kHz,17,000022
2023-06-15T12:49:42.368Z,1686833382.368,36,9,S256-69kHz,35,000632
2023-06-15T12:49:32.392Z,1686833372.392,36,9,S256-69kHz,37,000047
2023-06-15T12:49:32.374Z,1686833372.374,36,9,S256-69kHz,44,000022
2023-06-15T12:49:32.367Z,1686833372.367,36,9,S256-69kHz,37,000632
2023-06-15T12:49:22.392Z,1686833362.392,36,9,S256-69kHz,34,000047
2023-06-15T12:49:22.375Z,1686833362.375,36,9,S256-69kHz,41,000022
2023-06-15T12:49:22.368Z,1686833362.368,36,9,S256-69kHz,40,000632
2023-06-15T12:49:12.392Z,1686833352.392,36,9,S256-69kHz,31,000047
2023-06-15T12:49:12.374Z,1686833352.374,36,9,S256-69kHz,40,000022
2023-06-15T12:49:12.368Z,1686833352.368,36,9,S256-69kHz,39,000632
2023-06-15T12:49:02.392Z,1686833342.392,36,9,S256-69kHz,25,000047
2023-06-15T12:49:02.375Z,1686833342.375,36,9,S256-71kHz,20,000022
2023-06-15T12:49:02.374Z,1686833342.374,36,9,S256-69kHz,49,000022
2023-06-15T12:49:02.368Z,1686833342.368,36,9,S256-69kHz,41,000632
2023-06-15T12:48:52.393Z,1686833332.393,36,9,S256-69kHz,31,000047
2023-06-15T12:48:52.375Z,1686833332.375,36,9,S256-69kHz,44,000022
2023-06-15T12:48:52.375Z,1686833332.375,36,9,S256-71kHz,16,000022
2023-06-15T12:48:52.375Z,1686833332.375,36,9,S256-67kHz,10,000022
2023-06-15T12:48:52.367Z,1686833332.367,36,9,S256-69kHz,39,000632
2023-06-15T12:48:42.393Z,1686833322.393,36,9,S256-69kHz,31,000047
2023-06-15T12:48:42.375Z,1686833322.375,36,9,S256-69kHz,50,000022
2023-06-15T12:48:42.375Z,1686833322.375,36,9,S256-71kHz,20,000022
2023-06-15T12:48:42.367Z,1686833322.367,36,9,S256-69kHz,39,000632
2023-06-15T12:48:32.393Z,1686833312.393,36,9,S256-69kHz,29,000047
2023-06-15T12:48:32.376Z,1686833312.376,36,9,S256-69kHz,44,000022
2023-06-15T12:48:32.367Z,1686833312.367,36,9,S256-69kHz,39,000632
2023-06-15T12:48:22.393Z,1686833302.393,36,9,S256-69kHz,26,000047
2023-06-15T12:48:22.375Z,1686833302.375,36,9,S256-69kHz,43,000022
2023-06-15T12:48:22.375Z,1686833302.375,36,9,S256-67kHz,12,000022
2023-06-15T12:48:22.368Z,1686833302.368,36,9,S256-69kHz,32,000632
2023-06-15T12:48:12.391Z,1686833292.391,36,9,S256-69kHz,33,000047
2023-06-15T12:48:12.374Z,1686833292.374,36,9,S256-69kHz,44,000022
2023-06-15T12:48:12.374Z,1686833292.374,36,9,S256-71kHz,23,000022
2023-06-15T12:48:12.367Z,1686833292.367,36,9,S256-69kHz,34,000632
2023-06-15T12:48:02.392Z,1686833282.392,36,9,S256-69kHz,42,000047
2023-06-15T12:48:02.374Z,1686833282.374,36,9,S256-69kHz,44,000022
2023-06-15T12:48:02.374Z,1686833282.374,36,9,S256-71kHz,20,000022
2023-06-15T12:48:02.367Z,1686833282.367,36,9,S256-69kHz,36,000632
2023-06-15T12:47:52.392Z,1686833272.392,36,9,S256-69kHz,39,000047
2023-06-15T12:47:52.375Z,1686833272.375,36,9,S256-69kHz,45,000022
2023-06-15T12:47:52.375Z,1686833272.375,36,9,S256-71kHz,13,000022
2023-06-15T12:47:52.367Z,1686833272.367,36,9,S256-69kHz,39,000632
2023-06-15T12:47:42.393Z,1686833262.393,36,9,S256-69kHz,36,000047
2023-06-15T12:47:42.374Z,1686833262.374,36,9,S256-69kHz,49,000022
2023-06-15T12:47:42.374Z,1686833262.374,36,9,S256-71kHz,20,000022
2023-06-15T12:47:42.370Z,1686833262.370,36,9,S256-69kHz,33,000632
2023-06-15T12:47:32.393Z,1686833252.393,36,10,S256-69kHz,33,000047
2023-06-15T12:47:32.375Z,1686833252.375,36,10,S256-71kHz,21,000022
2023-06-15T12:47:32.374Z,1686833252.374,36,10,S256-69kHz,46,000022
2023-06-15T12:47:32.374Z,1686833252.374,36,10,S256-67kHz,10,000022
2023-06-15T12:47:32.367Z,1686833252.367,36,10,S256-69kHz,35,000632
2023-06-15T12:47:22.393Z,1686833242.393,36,9,S256-69kHz,39,000047
2023-06-15T12:47:22.374Z,1686833242.374,36,9,S256-69kHz,47,000022
2023-06-15T12:47:22.374Z,1686833242.374,36,9,S256-71kHz,15,000022
2023-06-15T12:47:22.368Z,1686833242.368,36,9,S256-69kHz,36,000632
2023-06-15T12:47:12.393Z,1686833232.393,36,9,S256-69kHz,40,000047
2023-06-15T12:47:12.374Z,1686833232.374,36,9,S256-69kHz,44,000022
2023-06-15T12:47:12.374Z,1686833232.374,36,9,S256-71kHz,17,000022
2023-06-15T12:47:12.368Z,1686833232.368,36,9,S256-69kHz,36,000632
2023-06-15T12:47:02.394Z,1686833222.394,36,9,S256-69kHz,31,000047
2023-06-15T12:47:02.374Z,1686833222.374,36,9,S256-69kHz,51,000022
2023-06-15T12:47:02.374Z,1686833222.374,36,9,S256-71kHz,21,000022
2023-06-15T12:47:02.374Z,1686833222.374,36,9,S256-67kHz,14,000022
2023-06-15T12:47:02.369Z,1686833222.369,36,9,S256-69kHz,38,000632
2023-06-15T12:46:52.393Z,1686833212.393,36,9,S256-69kHz,33,000047
2023-06-15T12:46:52.373Z,1686833212.373,36,9,S256-69kHz,45,000022
2023-06-15T12:46:52.368Z,1686833212.368,36,9,S256-69kHz,40,000632
2023-06-15T12:46:42.394Z,1686833202.394,36,9,S256-69kHz,34,000047
2023-06-15T12:46:42.373Z,1686833202.373,36,9,S256-69kHz,45,000022
2023-06-15T12:46:42.373Z,1686833202.373,36,9,S256-71kHz,16,000022
2023-06-15T12:46:42.369Z,1686833202.369,36,9,S256-69kHz,35,000632
2023-06-15T12:46:32.393Z,1686833192.393,36,9,S256-69kHz,34,000047
2023-06-15T12:46:32.373Z,1686833192.373,36,9,S256-69kHz,46,000022
2023-06-15T12:46:32.373Z,1686833192.373,36,9,S256-71kHz,17,000022
2023-06-15T12:46:32.373Z,1686833192.373,36,9,S256-67kHz,13,000022
2023-06-15T12:46:32.369Z,1686833192.369,36,9,S256-69kHz,34,000632
2023-06-15T12:46:22.394Z,1686833182.394,36,10,S256-69kHz,27,000047
2023-06-15T12:46:22.374Z,1686833182.374,36,10,S256-69kHz,47,000022
2023-06-15T12:46:22.374Z,1686833182.374,36,10,S256-71kHz,21,000022
2023-06-15T12:46:22.374Z,1686833182.374,36,10,S256-67kHz,14,000022
2023-06-15T12:46:22.368Z,1686833182.368,36,10,S256-69kHz,40,000632
2023-06-15T12:46:12.393Z,1686833172.393,36,9,S256-69kHz,35,000047
2023-06-15T12:46:12.373Z,1686833172.373,36,9,S256-69kHz,40,000022
2023-06-15T12:46:12.367Z,1686833172.367,36,9,S256-69kHz,37,000632
2023-06-15T12:46:02.393Z,1686833162.393,36,9,S256-69kHz,34,000047
2023-06-15T12:46:02.374Z,1686833162.374,36,9,S256-71kHz,26,000022
2023-06-15T12:45:52.394Z,1686833152.394,36,9,S256-69kHz,35,000047
2023-06-15T12:45:52.373Z,1686833152.373,36,9,S256-69kHz,49,000022
2023-06-15T12:45:42.394Z,1686833142.394,36,9,S256-69kHz,35,000047
2023-06-15T12:45:42.374Z,1686833142.374,36,9,S256-69kHz,49,000022
2023-06-15T12:45:42.374Z,1686833142.374,36,9,S256-71kHz,23,000022
2023-06-15T12:45:42.374Z,1686833142.374,36,9,S256-67kHz,12,000022
2023-06-15T12:45:42.367Z,1686833142.367,36,9,S256-69kHz,26,000632
2023-06-15T12:45:32.373Z,1686833132.373,36,9,S256-69kHz,46,000022
2023-06-15T12:45:32.373Z,1686833132.373,36,9,S256-71kHz,22,000022
2023-06-15T12:45:32.373Z,1686833132.373,36,9,S256-67kHz,13,000022
2023-06-15T12:45:32.368Z,1686833132.368,36,9,S256-69kHz,31,000632
2023-06-15T12:45:22.395Z,1686833122.395,36,9,S256-69kHz,34,000047
2023-06-15T12:45:22.374Z,1686833122.374,36,9,S256-69kHz,48,000022
2023-06-15T12:45:22.374Z,1686833122.374,36,9,S256-71kHz,24,000022
2023-06-15T12:45:22.374Z,1686833122.374,36,9,S256-67kHz,13,000022
2023-06-15T12:45:22.368Z,1686833122.368,36,9,S256-69kHz,37,000632
2023-06-15T12:45:12.393Z,1686833112.393,36,9,S256-69kHz,30,000047
2023-06-15T12:45:12.374Z,1686833112.374,36,9,S256-69kHz,47,000022
2023-06-15T12:45:12.374Z,1686833112.374,36,9,S256-71kHz,21,000022
2023-06-15T12:45:12.374Z,1686833112.374,36,9,S256-67kHz,10,000022
2023-06-15T12:45:12.368Z,1686833112.368,36,9,S256-69kHz,30,000632
2023-06-15T12:45:02.394Z,1686833102.394,36,9,S256-69kHz,26,000047
2023-06-15T12:45:02.374Z,1686833102.374,36,9,S256-69kHz,40,000022
2023-06-15T12:45:02.374Z,1686833102.374,36,9,S256-71kHz,17,000022
2023-06-15T12:45:02.367Z,1686833102.367,36,9,S256-69kHz,31,000632
2023-06-15T12:44:52.394Z,1686833092.394,36,9,S256-69kHz,32,000047
2023-06-15T12:44:52.374Z,1686833092.374,36,9,S256-69kHz,41,000022
2023-06-15T12:44:52.374Z,1686833092.374,36,9,S256-71kHz,21,000022
2023-06-15T12:44:52.374Z,1686833092.374,36,9,S256-67kHz,8,000022
2023-06-15T12:44:52.367Z,1686833092.367,36,9,S256-69kHz,35,000632
2023-06-15T12:44:42.393Z,1686833082.393,36,9,S256-69kHz,33,000047
2023-06-15T12:44:42.374Z,1686833082.374,36,9,S256-69kHz,45,000022
2023-06-15T12:44:42.374Z,1686833082.374,36,9,S256-71kHz,21,000022
2023-06-15T12:44:42.374Z,1686833082.374,36,9,S256-67kHz,8,000022
2023-06-15T12:44:42.368Z,1686833082.368,36,9,S256-69kHz,34,000632
2023-06-15T12:44:32.394Z,1686833072.394,36,9,S256-69kHz,25,000047
2023-06-15T12:44:32.374Z,1686833072.374,36,9,S256-69kHz,46,000022
2023-06-15T12:44:32.374Z,1686833072.374,36,9,S256-71kHz,19,000022
2023-06-15T12:44:32.368Z,1686833072.368,36,9,S256-69kHz,33,000632
2023-06-15T12:44:22.393Z,1686833062.393,36,9,S256-69kHz,34,000047
2023-06-15T12:44:22.374Z,1686833062.374,36,9,S256-69kHz,47,000022
2023-06-15T12:44:22.374Z,1686833062.374,36,9,S256-71kHz,23,000022
2023-06-15T12:44:22.374Z,1686833062.374,36,9,S256-67kHz,11,000022
2023-06-15T12:44:22.367Z,1686833062.367,36,9,S256-69kHz,33,000632
2023-06-15T12:44:12.392Z,1686833052.392,36,9,S256-69kHz,37,000047
2023-06-15T12:44:12.373Z,1686833052.373,36,9,S256-69kHz,43,000022
2023-06-15T12:44:12.373Z,1686833052.373,36,9,S256-71kHz,15,000022
2023-06-15T12:44:12.366Z,1686833052.366,36,9,S256-69kHz,40,000632
2023-06-15T12:44:02.394Z,1686833042.394,36,9,S256-69kHz,33,000047
2023-06-15T12:44:02.374Z,1686833042.374,36,9,S256-71kHz,17,000022
2023-06-15T12:44:02.373Z,1686833042.373,36,9,S256-69kHz,46,000022
2023-06-15T12:44:02.368Z,1686833042.368,36,9,S256-69kHz,35,000632
2023-06-15T12:43:52.393Z,1686833032.393,36,9,S256-69kHz,28,000047
2023-06-15T12:43:52.374Z,1686833032.374,36,9,S256-69kHz,46,000022
2023-06-15T12:43:52.374Z,1686833032.374,36,9,S256-71kHz,15,000022
2023-06-15T12:43:52.368Z,1686833032.368,36,9,S256-69kHz,29,000632
2023-06-15T12:43:42.393Z,1686833022.393,36,8,S256-69kHz,29,000047
2023-06-15T12:43:42.374Z,1686833022.374,36,8,S256-69kHz,41,000022
2023-06-15T12:43:42.368Z,1686833022.368,36,8,S256-69kHz,36,000632
2023-06-15T12:43:32.394Z,1686833012.394,36,8,S256-69kHz,25,000047
2023-06-15T12:43:32.375Z,1686833012.375,36,8,S256-69kHz,33,000022
2023-06-15T12:43:32.368Z,1686833012.368,36,8,S256-69kHz,38,000632
2023-06-15T12:43:22.392Z,1686833002.392,36,7,S256-69kHz,36,000047
2023-06-15T12:43:22.374Z,1686833002.374,36,7,S256-69kHz,38,000022
2023-06-15T12:43:22.369Z,1686833002.369,36,7,S256-69kHz,36,000632
2023-06-15T12:43:12.393Z,1686832992.393,36,7,S256-69kHz,26,000047
2023-06-15T12:43:12.374Z,1686832992.374,36,7,S256-69kHz,39,000022
